"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15238500",1965-05-01,11,"A"
"2","USGS","15238500",1965-05-02,12,"A"
"3","USGS","15238500",1965-05-03,12,"A"
"4","USGS","15238500",1965-05-04,12,"A"
"5","USGS","15238500",1965-05-05,12,"A"
"6","USGS","15238500",1965-05-06,13,"A"
"7","USGS","15238500",1965-05-07,13,"A"
"8","USGS","15238500",1965-05-08,13,"A"
"9","USGS","15238500",1965-05-09,13,"A"
"10","USGS","15238500",1965-05-10,14,"A"
"11","USGS","15238500",1965-05-11,14,"A"
"12","USGS","15238500",1965-05-12,15,"A"
"13","USGS","15238500",1965-05-13,16,"A"
"14","USGS","15238500",1965-05-14,16,"A"
"15","USGS","15238500",1965-05-15,18,"A"
"16","USGS","15238500",1965-05-16,19,"A"
"17","USGS","15238500",1965-05-17,20,"A"
"18","USGS","15238500",1965-05-18,21,"A"
"19","USGS","15238500",1965-05-19,19,"A"
"20","USGS","15238500",1965-05-20,19,"A"
"21","USGS","15238500",1965-05-21,28,"A"
"22","USGS","15238500",1965-05-22,31,"A"
"23","USGS","15238500",1965-05-23,29,"A"
"24","USGS","15238500",1965-05-24,28,"A"
"25","USGS","15238500",1965-05-25,29,"A"
"26","USGS","15238500",1965-05-26,30,"A"
"27","USGS","15238500",1965-05-27,31,"A"
"28","USGS","15238500",1965-05-28,33,"A"
"29","USGS","15238500",1965-05-29,33,"A"
"30","USGS","15238500",1965-05-30,38,"A"
"31","USGS","15238500",1965-05-31,55,"A"
"32","USGS","15238500",1965-06-01,50,"A"
"33","USGS","15238500",1965-06-02,45,"A"
"34","USGS","15238500",1965-06-03,47,"A"
"35","USGS","15238500",1965-06-04,51,"A"
"36","USGS","15238500",1965-06-05,45,"A"
"37","USGS","15238500",1965-06-06,48,"A"
"38","USGS","15238500",1965-06-07,75,"A"
"39","USGS","15238500",1965-06-08,72,"A"
"40","USGS","15238500",1965-06-09,65,"A"
"41","USGS","15238500",1965-06-10,58,"A"
"42","USGS","15238500",1965-06-11,56,"A"
"43","USGS","15238500",1965-06-12,56,"A"
"44","USGS","15238500",1965-06-13,56,"A"
"45","USGS","15238500",1965-06-14,55,"A"
"46","USGS","15238500",1965-06-15,53,"A"
"47","USGS","15238500",1965-06-16,50,"A"
"48","USGS","15238500",1965-06-17,49,"A"
"49","USGS","15238500",1965-06-18,47,"A"
"50","USGS","15238500",1965-06-19,46,"A"
"51","USGS","15238500",1965-06-20,44,"A"
"52","USGS","15238500",1965-06-21,44,"A"
"53","USGS","15238500",1965-06-22,44,"A"
"54","USGS","15238500",1965-06-23,48,"A"
"55","USGS","15238500",1965-06-24,54,"A"
"56","USGS","15238500",1965-06-25,53,"A"
"57","USGS","15238500",1965-06-26,56,"A"
"58","USGS","15238500",1965-06-27,56,"A"
"59","USGS","15238500",1965-06-28,55,"A"
"60","USGS","15238500",1965-06-29,55,"A"
"61","USGS","15238500",1965-06-30,56,"A"
"62","USGS","15238500",1965-07-01,60,"A"
"63","USGS","15238500",1965-07-02,60,"A"
"64","USGS","15238500",1965-07-03,65,"A"
"65","USGS","15238500",1965-07-04,61,"A"
"66","USGS","15238500",1965-07-05,63,"A"
"67","USGS","15238500",1965-07-06,65,"A"
"68","USGS","15238500",1965-07-07,75,"A"
"69","USGS","15238500",1965-07-08,74,"A"
"70","USGS","15238500",1965-07-09,86,"A"
"71","USGS","15238500",1965-07-10,97,"A"
"72","USGS","15238500",1965-07-11,89,"A"
"73","USGS","15238500",1965-07-12,94,"A"
"74","USGS","15238500",1965-07-13,91,"A"
"75","USGS","15238500",1965-07-14,85,"A"
"76","USGS","15238500",1965-07-15,81,"A"
"77","USGS","15238500",1965-07-16,79,"A"
"78","USGS","15238500",1965-07-17,77,"A"
"79","USGS","15238500",1965-07-18,78,"A"
"80","USGS","15238500",1965-07-19,78,"A"
"81","USGS","15238500",1965-07-20,80,"A"
"82","USGS","15238500",1965-07-21,72,"A"
"83","USGS","15238500",1965-07-22,66,"A"
"84","USGS","15238500",1965-07-23,65,"A"
"85","USGS","15238500",1965-07-24,63,"A"
"86","USGS","15238500",1965-07-25,63,"A"
"87","USGS","15238500",1965-07-26,71,"A"
"88","USGS","15238500",1965-07-27,78,"A"
"89","USGS","15238500",1965-07-28,73,"A"
"90","USGS","15238500",1965-07-29,73,"A"
"91","USGS","15238500",1965-07-30,79,"A"
"92","USGS","15238500",1965-07-31,85,"A"
