"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15746000",1965-08-12,91200,"A"
"2","USGS","15746000",1965-08-13,76800,"A"
"3","USGS","15746000",1965-08-14,60000,"A"
"4","USGS","15746000",1965-08-15,46200,"A"
"5","USGS","15746000",1965-08-16,34700,"A"
"6","USGS","15746000",1965-08-17,25900,"A"
"7","USGS","15746000",1965-08-18,23800,"A"
"8","USGS","15746000",1965-08-19,41600,"A"
"9","USGS","15746000",1965-08-20,55400,"A"
"10","USGS","15746000",1965-08-21,57700,"A"
"11","USGS","15746000",1965-08-22,53100,"A"
"12","USGS","15746000",1965-08-23,50800,"A"
"13","USGS","15746000",1965-08-24,64800,"A"
"14","USGS","15746000",1965-08-25,55400,"A"
"15","USGS","15746000",1965-08-26,48500,"A"
"16","USGS","15746000",1965-08-27,34700,"A"
"17","USGS","15746000",1965-08-28,23800,"A"
"18","USGS","15746000",1965-08-29,16000,"A"
"19","USGS","15746000",1965-08-30,12500,"A"
"20","USGS","15746000",1965-08-31,25900,"A"
"21","USGS","15746000",1965-09-01,46200,"A"
"22","USGS","15746000",1965-09-02,60000,"A"
"23","USGS","15746000",1965-09-03,86400,"A"
"24","USGS","15746000",1965-09-04,84000,"A"
"25","USGS","15746000",1965-09-05,62400,"A"
"26","USGS","15746000",1965-09-06,60000,"A"
"27","USGS","15746000",1965-09-07,50800,"A"
"28","USGS","15746000",1965-09-08,62400,"A"
"29","USGS","15746000",1965-09-09,93600,"A"
"30","USGS","15746000",1965-09-10,127000,"A"
"31","USGS","15746000",1965-09-11,101000,"A"
"32","USGS","15746000",1965-09-12,84000,"A"
"33","USGS","15746000",1965-09-13,76800,"A"
"34","USGS","15746000",1965-09-14,60000,"A"
"35","USGS","15746000",1965-09-15,46200,"A"
"36","USGS","15746000",1965-09-16,37000,"A"
"37","USGS","15746000",1965-09-17,34700,"A"
"38","USGS","15746000",1965-09-18,43900,"A"
"39","USGS","15746000",1965-09-19,41600,"A"
"40","USGS","15746000",1965-09-20,41600,"A"
"41","USGS","15746000",1965-09-21,34700,"A"
"42","USGS","15746000",1965-09-22,23800,"A"
"43","USGS","15746000",1965-09-23,16000,"A"
"44","USGS","15746000",1965-09-24,11000,"A"
"45","USGS","15746000",1965-09-25,16000,"A"
"46","USGS","15746000",1965-09-26,43900,"A"
"47","USGS","15746000",1965-09-27,79200,"A"
"48","USGS","15746000",1965-09-28,84000,"A"
"49","USGS","15746000",1965-09-29,55400,"A"
"50","USGS","15746000",1965-09-30,32400,"A"
"51","USGS","15746000",1965-10-01,25900,"A"
"52","USGS","15746000",1965-10-02,8100,"A"
"53","USGS","15746000",1965-10-03,8100,"A"
"54","USGS","15746000",1965-10-04,8100,"A"
"55","USGS","15746000",1965-10-05,8100,"A"
"56","USGS","15746000",1965-10-06,8100,"A"
"57","USGS","15746000",1965-10-07,8100,"A"
"58","USGS","15746000",1965-10-08,8100,"A"
"59","USGS","15746000",1965-10-09,8100,"A"
"60","USGS","15746000",1965-10-10,8100,"A"
