"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15273102",1979-05-01,20,"A"
"2","USGS","15273102",1979-05-02,21,"A"
"3","USGS","15273102",1979-05-03,23,"A"
"4","USGS","15273102",1979-05-04,28,"A"
"5","USGS","15273102",1979-05-05,27,"A"
"6","USGS","15273102",1979-05-06,25,"A"
"7","USGS","15273102",1979-05-07,27,"A"
"8","USGS","15273102",1979-05-08,26,"A"
"9","USGS","15273102",1979-05-09,20,"A"
"10","USGS","15273102",1979-05-10,16,"A"
"11","USGS","15273102",1979-05-11,14,"A"
"12","USGS","15273102",1979-05-12,15,"A"
"13","USGS","15273102",1979-05-13,17,"A"
"14","USGS","15273102",1979-05-14,16,"A"
"15","USGS","15273102",1979-05-15,15,"A"
"16","USGS","15273102",1979-05-16,13,"A"
"17","USGS","15273102",1979-05-17,13,"A"
"18","USGS","15273102",1979-05-18,12,"A"
"19","USGS","15273102",1979-05-19,14,"A"
"20","USGS","15273102",1979-05-20,13,"A"
"21","USGS","15273102",1979-05-21,14,"A"
"22","USGS","15273102",1979-05-22,15,"A"
"23","USGS","15273102",1979-05-23,16,"A"
"24","USGS","15273102",1979-05-24,16,"A"
"25","USGS","15273102",1979-05-25,15,"A"
"26","USGS","15273102",1979-05-26,15,"A"
"27","USGS","15273102",1979-05-27,18,"A"
"28","USGS","15273102",1979-05-28,20,"A"
"29","USGS","15273102",1979-05-29,19,"A"
"30","USGS","15273102",1979-05-30,19,"A"
"31","USGS","15273102",1979-05-31,20,"A"
"32","USGS","15273102",1979-06-01,21,"A"
"33","USGS","15273102",1979-06-02,22,"A"
"34","USGS","15273102",1979-06-03,20,"A"
"35","USGS","15273102",1979-06-04,18,"A"
"36","USGS","15273102",1979-06-05,17,"A"
"37","USGS","15273102",1979-06-06,16,"A"
"38","USGS","15273102",1979-06-07,14,"A"
"39","USGS","15273102",1979-06-08,13,"A"
"40","USGS","15273102",1979-06-09,12,"A"
"41","USGS","15273102",1979-06-10,12,"A"
"42","USGS","15273102",1979-06-11,13,"A"
"43","USGS","15273102",1979-06-12,12,"A"
"44","USGS","15273102",1979-06-13,11,"A"
"45","USGS","15273102",1979-06-14,10,"A"
"46","USGS","15273102",1979-06-15,10,"A"
"47","USGS","15273102",1979-06-16,11,"A"
"48","USGS","15273102",1979-06-17,13,"A"
"49","USGS","15273102",1979-06-18,13,"A"
"50","USGS","15273102",1979-06-19,11,"A"
"51","USGS","15273102",1979-06-20,12,"A"
"52","USGS","15273102",1979-06-21,12,"A"
"53","USGS","15273102",1979-06-22,11,"A"
"54","USGS","15273102",1979-06-23,11,"A"
"55","USGS","15273102",1979-06-24,12,"A"
"56","USGS","15273102",1979-06-25,14,"A"
"57","USGS","15273102",1979-06-26,28,"A"
"58","USGS","15273102",1979-06-27,31,"A"
