"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15452100",2009-09-01,4680,"A"
"2","USGS","15452100",2009-09-02,5360,"A"
"3","USGS","15452100",2009-09-03,4100,"A"
"4","USGS","15452100",2009-09-04,3180,"A"
"5","USGS","15452100",2009-09-05,2580,"A"
"6","USGS","15452100",2009-09-06,2200,"A"
"7","USGS","15452100",2009-09-07,1930,"A"
"8","USGS","15452100",2009-09-08,1780,"A"
"9","USGS","15452100",2009-09-09,1670,"A"
"10","USGS","15452100",2009-09-10,1570,"A"
"11","USGS","15452100",2009-09-11,1470,"A"
"12","USGS","15452100",2009-09-12,1380,"A"
"13","USGS","15452100",2009-09-13,1320,"A"
"14","USGS","15452100",2009-09-14,1270,"A"
"15","USGS","15452100",2009-09-15,1210,"A"
"16","USGS","15452100",2009-09-16,1160,"A"
"17","USGS","15452100",2009-09-17,1120,"A"
"18","USGS","15452100",2009-09-18,1100,"A"
"19","USGS","15452100",2009-09-19,1080,"A"
"20","USGS","15452100",2009-09-20,1090,"A"
"21","USGS","15452100",2009-09-21,1070,"A"
"22","USGS","15452100",2009-09-22,1030,"A"
"23","USGS","15452100",2009-09-23,1020,"A"
"24","USGS","15452100",2009-09-24,997,"A"
"25","USGS","15452100",2009-09-25,950,"A"
"26","USGS","15452100",2009-09-26,919,"A"
"27","USGS","15452100",2009-09-27,877,"A"
"28","USGS","15452100",2009-09-28,821,"A"
"29","USGS","15452100",2009-09-29,724,"A"
"30","USGS","15452100",2009-09-30,657,"A"
"31","USGS","15452100",2009-10-01,650,"A"
"32","USGS","15452100",2009-10-02,641,"A"
"33","USGS","15452100",2009-10-03,593,"A"
"34","USGS","15452100",2009-10-04,600,"A e"
"35","USGS","15452100",2009-10-05,580,"A e"
"36","USGS","15452100",2009-10-06,522,"A"
"37","USGS","15452100",2009-10-07,494,"A"
"38","USGS","15452100",2009-10-08,480,"A e"
"39","USGS","15452100",2009-10-09,440,"A e"
"40","USGS","15452100",2009-10-10,480,"A e"
"41","USGS","15452100",2009-10-11,500,"A e"
"42","USGS","15452100",2009-10-12,520,"A e"
"43","USGS","15452100",2009-10-13,500,"A e"
"44","USGS","15452100",2009-10-14,480,"A e"
"45","USGS","15452100",2009-10-15,460,"A e"
"46","USGS","15452100",2009-10-16,450,"A e"
"47","USGS","15452100",2009-10-17,440,"A e"
"48","USGS","15452100",2009-10-18,400,"A e"
"49","USGS","15452100",2009-10-19,390,"A e"
"50","USGS","15452100",2009-10-20,410,"A e"
"51","USGS","15452100",2009-10-21,400,"A e"
"52","USGS","15452100",2009-10-22,390,"A e"
"53","USGS","15452100",2009-10-23,380,"A e"
"54","USGS","15452100",2009-10-24,370,"A e"
"55","USGS","15452100",2009-10-25,360,"A e"
"56","USGS","15452100",2009-10-26,350,"A e"
"57","USGS","15452100",2009-10-27,340,"A e"
"58","USGS","15452100",2009-10-28,340,"A e"
"59","USGS","15452100",2009-10-29,330,"A e"
"60","USGS","15452100",2009-10-30,310,"A e"
"61","USGS","15452100",2009-10-31,290,"A e"
"62","USGS","15452100",2009-11-01,280,"A e"
"63","USGS","15452100",2009-11-02,280,"A e"
"64","USGS","15452100",2009-11-03,280,"A e"
"65","USGS","15452100",2009-11-04,270,"A e"
"66","USGS","15452100",2009-11-05,270,"A e"
