"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15331000",2019-05-20,2760,"A"
"2","USGS","15331000",2019-05-21,2480,"A"
"3","USGS","15331000",2019-05-22,2340,"A"
"4","USGS","15331000",2019-05-23,2410,"A"
"5","USGS","15331000",2019-05-24,2050,"A"
"6","USGS","15331000",2019-05-25,1760,"A"
"7","USGS","15331000",2019-05-26,1290,"A"
"8","USGS","15331000",2019-05-27,1110,"A"
"9","USGS","15331000",2019-05-28,899,"A"
"10","USGS","15331000",2019-05-29,709,"A"
"11","USGS","15331000",2019-05-30,607,"A"
"12","USGS","15331000",2019-05-31,558,"A"
"13","USGS","15331000",2019-06-01,2440,"A"
"14","USGS","15331000",2019-06-02,6080,"A"
"15","USGS","15331000",2019-06-03,3590,"A"
"16","USGS","15331000",2019-06-04,2200,"A"
"17","USGS","15331000",2019-06-05,1410,"A"
"18","USGS","15331000",2019-06-06,983,"A"
"19","USGS","15331000",2019-06-07,743,"A"
"20","USGS","15331000",2019-06-08,657,"A"
"21","USGS","15331000",2019-06-09,636,"A"
"22","USGS","15331000",2019-06-10,626,"A"
"23","USGS","15331000",2019-06-11,605,"A"
"24","USGS","15331000",2019-06-12,652,"A"
"25","USGS","15331000",2019-06-13,609,"A"
"26","USGS","15331000",2019-06-14,526,"A"
"27","USGS","15331000",2019-06-15,463,"A"
"28","USGS","15331000",2019-06-16,432,"A"
"29","USGS","15331000",2019-06-17,466,"A"
"30","USGS","15331000",2019-06-18,1520,"A"
"31","USGS","15331000",2019-06-19,2150,"A"
"32","USGS","15331000",2019-06-20,1530,"A"
"33","USGS","15331000",2019-06-21,951,"A"
"34","USGS","15331000",2019-06-22,685,"A"
"35","USGS","15331000",2019-06-23,606,"A"
"36","USGS","15331000",2019-06-24,650,"A"
"37","USGS","15331000",2019-06-25,1110,"A"
"38","USGS","15331000",2019-06-26,891,"A"
"39","USGS","15331000",2019-06-27,644,"A"
"40","USGS","15331000",2019-06-28,523,"A"
"41","USGS","15331000",2019-06-29,454,"A"
"42","USGS","15331000",2019-06-30,410,"A"
"43","USGS","15331000",2019-07-01,838,"A"
"44","USGS","15331000",2019-07-02,924,"A"
"45","USGS","15331000",2019-07-03,608,"A"
"46","USGS","15331000",2019-07-04,475,"A"
"47","USGS","15331000",2019-07-05,405,"A"
"48","USGS","15331000",2019-07-06,357,"A"
"49","USGS","15331000",2019-07-07,325,"A"
"50","USGS","15331000",2019-07-08,302,"A"
"51","USGS","15331000",2019-07-09,285,"A"
"52","USGS","15331000",2019-07-10,270,"A"
"53","USGS","15331000",2019-07-11,258,"A"
"54","USGS","15331000",2019-07-12,252,"A"
"55","USGS","15331000",2019-07-13,281,"A"
"56","USGS","15331000",2019-07-14,319,"A"
"57","USGS","15331000",2019-07-15,321,"A"
"58","USGS","15331000",2019-07-16,370,"A"
"59","USGS","15331000",2019-07-17,429,"A"
"60","USGS","15331000",2019-07-18,414,"A"
"61","USGS","15331000",2019-07-19,434,"A"
"62","USGS","15331000",2019-07-20,385,"A"
"63","USGS","15331000",2019-07-21,333,"A"
"64","USGS","15331000",2019-07-22,301,"A"
"65","USGS","15331000",2019-07-23,281,"A"
"66","USGS","15331000",2019-07-24,271,"A"
"67","USGS","15331000",2019-07-25,332,"A"
"68","USGS","15331000",2019-07-26,486,"A"
"69","USGS","15331000",2019-07-27,559,"A"
"70","USGS","15331000",2019-07-28,609,"A"
"71","USGS","15331000",2019-07-29,1400,"A"
"72","USGS","15331000",2019-07-30,1640,"A"
"73","USGS","15331000",2019-07-31,1530,"A"
"74","USGS","15331000",2019-08-01,1160,"A"
"75","USGS","15331000",2019-08-02,952,"A"
"76","USGS","15331000",2019-08-03,888,"A"
"77","USGS","15331000",2019-08-04,847,"A"
"78","USGS","15331000",2019-08-05,851,"A"
"79","USGS","15331000",2019-08-06,903,"A"
"80","USGS","15331000",2019-08-07,1090,"A"
"81","USGS","15331000",2019-08-08,1410,"A"
"82","USGS","15331000",2019-08-09,1420,"A"
"83","USGS","15331000",2019-08-10,1560,"A"
"84","USGS","15331000",2019-08-11,1630,"A"
"85","USGS","15331000",2019-08-12,1380,"A"
"86","USGS","15331000",2019-08-13,1150,"A"
"87","USGS","15331000",2019-08-14,1100,"A"
"88","USGS","15331000",2019-08-15,1080,"A"
"89","USGS","15331000",2019-08-16,1230,"A"
"90","USGS","15331000",2019-08-17,2230,"A"
"91","USGS","15331000",2019-08-18,2330,"A"
"92","USGS","15331000",2019-08-19,1850,"A"
"93","USGS","15331000",2019-08-20,1520,"A"
"94","USGS","15331000",2019-08-21,1320,"A"
"95","USGS","15331000",2019-08-22,1300,"A"
"96","USGS","15331000",2019-08-23,1290,"A"
"97","USGS","15331000",2019-08-24,1200,"A"
"98","USGS","15331000",2019-08-25,1070,"A"
"99","USGS","15331000",2019-08-26,955,"A"
"100","USGS","15331000",2019-08-27,870,"A"
"101","USGS","15331000",2019-08-28,805,"A"
"102","USGS","15331000",2019-08-29,752,"A"
"103","USGS","15331000",2019-08-30,713,"A"
"104","USGS","15331000",2019-08-31,685,"A"
"105","USGS","15331000",2019-09-01,669,"A"
"106","USGS","15331000",2019-09-02,664,"A"
"107","USGS","15331000",2019-09-03,665,"A"
"108","USGS","15331000",2019-09-04,635,"A"
