"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15273050",1979-05-01,30,"A"
"2","USGS","15273050",1979-05-02,30,"A"
"3","USGS","15273050",1979-05-03,30,"A"
"4","USGS","15273050",1979-05-04,31,"A"
"5","USGS","15273050",1979-05-05,31,"A"
"6","USGS","15273050",1979-05-06,30,"A"
"7","USGS","15273050",1979-05-07,29,"A"
"8","USGS","15273050",1979-05-08,27,"A"
"9","USGS","15273050",1979-05-09,26,"A"
"10","USGS","15273050",1979-05-10,25,"A"
"11","USGS","15273050",1979-05-11,24,"A"
"12","USGS","15273050",1979-05-12,24,"A"
"13","USGS","15273050",1979-05-13,26,"A"
"14","USGS","15273050",1979-05-14,30,"A"
"15","USGS","15273050",1979-05-15,26,"A"
"16","USGS","15273050",1979-05-16,26,"A"
"17","USGS","15273050",1979-05-17,25,"A"
"18","USGS","15273050",1979-05-18,24,"A"
"19","USGS","15273050",1979-05-19,24,"A"
"20","USGS","15273050",1979-05-20,25,"A"
"21","USGS","15273050",1979-05-21,25,"A"
"22","USGS","15273050",1979-05-22,26,"A"
"23","USGS","15273050",1979-05-23,27,"A"
"24","USGS","15273050",1979-05-24,27,"A"
"25","USGS","15273050",1979-05-25,28,"A"
"26","USGS","15273050",1979-05-26,32,"A"
"27","USGS","15273050",1979-05-27,34,"A"
"28","USGS","15273050",1979-05-28,38,"A"
"29","USGS","15273050",1979-05-29,47,"A"
"30","USGS","15273050",1979-05-30,42,"A"
"31","USGS","15273050",1979-05-31,41,"A"
"32","USGS","15273050",1979-06-01,45,"A"
"33","USGS","15273050",1979-06-02,55,"A"
"34","USGS","15273050",1979-06-03,51,"A"
"35","USGS","15273050",1979-06-04,44,"A"
"36","USGS","15273050",1979-06-05,36,"A"
"37","USGS","15273050",1979-06-06,34,"A"
"38","USGS","15273050",1979-06-07,28,"A"
"39","USGS","15273050",1979-06-08,27,"A"
"40","USGS","15273050",1979-06-09,27,"A"
"41","USGS","15273050",1979-06-10,27,"A"
"42","USGS","15273050",1979-06-11,26,"A"
"43","USGS","15273050",1979-06-12,46,"A"
"44","USGS","15273050",1979-06-13,54,"A"
"45","USGS","15273050",1979-06-14,36,"A"
"46","USGS","15273050",1979-06-15,36,"A"
"47","USGS","15273050",1979-06-16,36,"A"
"48","USGS","15273050",1979-06-17,35,"A"
"49","USGS","15273050",1979-06-18,32,"A"
"50","USGS","15273050",1979-06-19,32,"A"
"51","USGS","15273050",1979-06-20,33,"A"
"52","USGS","15273050",1979-06-21,33,"A"
"53","USGS","15273050",1979-06-22,32,"A"
"54","USGS","15273050",1979-06-23,32,"A"
"55","USGS","15273050",1979-06-24,33,"A"
"56","USGS","15273050",1979-06-25,47,"A"
"57","USGS","15273050",1979-06-26,70,"A"
"58","USGS","15273050",1979-06-27,92,"A"
"59","USGS","15273050",1979-06-28,94,"A"
"60","USGS","15273050",1979-06-29,104,"A"
"61","USGS","15273050",1979-06-30,80,"A"
"62","USGS","15273050",1979-07-01,66,"A"
"63","USGS","15273050",1979-07-02,59,"A"
"64","USGS","15273050",1979-07-03,54,"A"
"65","USGS","15273050",1979-07-04,51,"A"
"66","USGS","15273050",1979-07-05,51,"A"
"67","USGS","15273050",1979-07-06,51,"A"
"68","USGS","15273050",1979-07-07,44,"A"
"69","USGS","15273050",1979-07-08,41,"A"
"70","USGS","15273050",1979-07-09,34,"A"
"71","USGS","15273050",1979-07-10,31,"A"
"72","USGS","15273050",1979-07-11,30,"A"
"73","USGS","15273050",1979-07-12,34,"A"
"74","USGS","15273050",1979-07-13,34,"A"
"75","USGS","15273050",1979-07-14,34,"A"
"76","USGS","15273050",1979-07-15,42,"A"
"77","USGS","15273050",1979-07-16,42,"A"
"78","USGS","15273050",1979-07-17,41,"A"
"79","USGS","15273050",1979-07-18,39,"A"
"80","USGS","15273050",1979-07-19,38,"A"
"81","USGS","15273050",1979-07-20,36,"A"
"82","USGS","15273050",1979-07-21,35,"A"
"83","USGS","15273050",1979-07-22,34,"A"
"84","USGS","15273050",1979-07-23,33,"A"
"85","USGS","15273050",1979-07-24,33,"A"
"86","USGS","15273050",1979-07-25,33,"A"
