"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15054200",1966-10-01,500,"A"
"2","USGS","15054200",1966-10-02,600,"A"
"3","USGS","15054200",1966-10-03,800,"A"
"4","USGS","15054200",1966-10-04,1000,"A"
"5","USGS","15054200",1966-10-05,800,"A"
"6","USGS","15054200",1966-10-06,600,"A"
"7","USGS","15054200",1966-10-07,500,"A"
"8","USGS","15054200",1966-10-08,600,"A"
"9","USGS","15054200",1966-10-09,700,"A"
"10","USGS","15054200",1966-10-10,600,"A"
"11","USGS","15054200",1966-10-11,450,"A"
"12","USGS","15054200",1966-10-12,350,"A"
"13","USGS","15054200",1966-10-13,300,"A"
"14","USGS","15054200",1966-10-14,300,"A"
"15","USGS","15054200",1966-10-15,350,"A"
"16","USGS","15054200",1966-10-16,400,"A"
"17","USGS","15054200",1966-10-17,400,"A"
"18","USGS","15054200",1966-10-18,350,"A"
"19","USGS","15054200",1966-10-19,300,"A"
"20","USGS","15054200",1966-10-20,250,"A"
"21","USGS","15054200",1966-10-21,200,"A"
"22","USGS","15054200",1966-10-22,170,"A"
"23","USGS","15054200",1966-10-23,150,"A"
"24","USGS","15054200",1966-10-24,140,"A"
"25","USGS","15054200",1966-10-25,130,"A"
"26","USGS","15054200",1966-10-26,117,"A"
"27","USGS","15054200",1966-10-27,110,"A"
"28","USGS","15054200",1966-10-28,110,"A"
"29","USGS","15054200",1966-10-29,110,"A"
"30","USGS","15054200",1966-10-30,130,"A"
"31","USGS","15054200",1966-10-31,150,"A"
"32","USGS","15054200",1966-11-01,200,"A"
"33","USGS","15054200",1966-11-02,250,"A"
"34","USGS","15054200",1966-11-03,300,"A"
"35","USGS","15054200",1966-11-04,350,"A"
"36","USGS","15054200",1966-11-05,300,"A"
"37","USGS","15054200",1966-11-06,270,"A"
"38","USGS","15054200",1966-11-07,230,"A"
"39","USGS","15054200",1966-11-08,200,"A"
"40","USGS","15054200",1966-11-09,170,"A"
"41","USGS","15054200",1966-11-10,146,"A"
"42","USGS","15054200",1966-11-11,130,"A"
"43","USGS","15054200",1966-11-12,120,"A"
"44","USGS","15054200",1966-11-13,110,"A"
"45","USGS","15054200",1966-11-14,100,"A"
"46","USGS","15054200",1966-11-15,90,"A"
"47","USGS","15054200",1966-11-16,80,"A"
"48","USGS","15054200",1966-11-17,70,"A"
"49","USGS","15054200",1966-11-18,70,"A"
"50","USGS","15054200",1966-11-19,60,"A"
"51","USGS","15054200",1966-11-20,60,"A"
"52","USGS","15054200",1966-11-21,70,"A"
"53","USGS","15054200",1966-11-22,70,"A"
"54","USGS","15054200",1966-11-23,80,"A"
"55","USGS","15054200",1966-11-24,90,"A"
"56","USGS","15054200",1966-11-25,100,"A"
"57","USGS","15054200",1966-11-26,110,"A"
"58","USGS","15054200",1966-11-27,90,"A"
"59","USGS","15054200",1966-11-28,80,"A"
"60","USGS","15054200",1966-11-29,70,"A"
"61","USGS","15054200",1966-11-30,60,"A"
"62","USGS","15054200",1966-12-01,60,"A"
"63","USGS","15054200",1966-12-02,55,"A"
"64","USGS","15054200",1966-12-03,50,"A"
"65","USGS","15054200",1966-12-04,50,"A"
"66","USGS","15054200",1966-12-05,50,"A"
"67","USGS","15054200",1966-12-06,45,"A"
"68","USGS","15054200",1966-12-07,45,"A"
"69","USGS","15054200",1966-12-08,45,"A"
"70","USGS","15054200",1966-12-09,40,"A"
"71","USGS","15054200",1966-12-10,40,"A"
"72","USGS","15054200",1966-12-11,40,"A"
"73","USGS","15054200",1966-12-12,45,"A"
"74","USGS","15054200",1966-12-13,45,"A"
"75","USGS","15054200",1966-12-14,45,"A"
"76","USGS","15054200",1966-12-15,50,"A"
"77","USGS","15054200",1966-12-16,55,"A"
"78","USGS","15054200",1966-12-17,55,"A"
"79","USGS","15054200",1966-12-18,55,"A"
"80","USGS","15054200",1966-12-19,50,"A"
"81","USGS","15054200",1966-12-20,50,"A"
"82","USGS","15054200",1966-12-21,50,"A"
"83","USGS","15054200",1966-12-22,50,"A"
"84","USGS","15054200",1966-12-23,50,"A"
"85","USGS","15054200",1966-12-24,50,"A"
"86","USGS","15054200",1966-12-25,50,"A"
"87","USGS","15054200",1966-12-26,55,"A"
"88","USGS","15054200",1966-12-27,55,"A"
"89","USGS","15054200",1966-12-28,60,"A"
"90","USGS","15054200",1966-12-29,60,"A"
"91","USGS","15054200",1966-12-30,65,"A"
"92","USGS","15054200",1966-12-31,70,"A"
"93","USGS","15054200",1967-01-01,75,"A"
"94","USGS","15054200",1967-01-02,75,"A"
"95","USGS","15054200",1967-01-03,70,"A"
"96","USGS","15054200",1967-01-04,67,"A"
"97","USGS","15054200",1967-01-05,65,"A"
"98","USGS","15054200",1967-01-06,60,"A"
"99","USGS","15054200",1967-01-07,60,"A"
"100","USGS","15054200",1967-01-08,60,"A"
"101","USGS","15054200",1967-01-09,60,"A"
"102","USGS","15054200",1967-01-10,70,"A"
"103","USGS","15054200",1967-01-11,70,"A"
"104","USGS","15054200",1967-01-12,70,"A"
"105","USGS","15054200",1967-01-13,70,"A"
"106","USGS","15054200",1967-01-14,60,"A"
