"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15294080",2017-05-11,102,"A"
"2","USGS","15294080",2017-05-12,96.7,"A"
"3","USGS","15294080",2017-05-13,90.9,"A"
"4","USGS","15294080",2017-05-14,105,"A"
"5","USGS","15294080",2017-05-15,117,"A"
"6","USGS","15294080",2017-05-16,108,"A"
"7","USGS","15294080",2017-05-17,88.5,"A"
"8","USGS","15294080",2017-05-18,90.4,"A"
"9","USGS","15294080",2017-05-19,135,"A"
"10","USGS","15294080",2017-05-20,127,"A"
"11","USGS","15294080",2017-05-21,106,"A"
"12","USGS","15294080",2017-05-22,125,"A"
"13","USGS","15294080",2017-05-23,186,"A"
"14","USGS","15294080",2017-05-24,170,"A"
"15","USGS","15294080",2017-05-25,466,"A"
"16","USGS","15294080",2017-05-26,291,"A"
"17","USGS","15294080",2017-05-27,232,"A"
"18","USGS","15294080",2017-05-28,203,"A"
"19","USGS","15294080",2017-05-29,181,"A"
"20","USGS","15294080",2017-05-30,224,"A"
"21","USGS","15294080",2017-05-31,178,"A"
"22","USGS","15294080",2017-06-01,138,"A"
"23","USGS","15294080",2017-06-02,114,"A"
"24","USGS","15294080",2017-06-03,99.4,"A"
"25","USGS","15294080",2017-06-04,88.3,"A"
"26","USGS","15294080",2017-06-05,84.6,"A"
"27","USGS","15294080",2017-06-06,82.9,"A"
"28","USGS","15294080",2017-06-07,76.9,"A"
"29","USGS","15294080",2017-06-08,74.4,"A"
"30","USGS","15294080",2017-06-09,72.8,"A"
"31","USGS","15294080",2017-06-10,72.6,"A"
"32","USGS","15294080",2017-06-11,73.7,"A"
"33","USGS","15294080",2017-06-12,72.2,"A"
"34","USGS","15294080",2017-06-13,70.1,"A"
"35","USGS","15294080",2017-06-14,68,"A"
"36","USGS","15294080",2017-06-15,64,"A"
"37","USGS","15294080",2017-06-16,61.1,"A"
"38","USGS","15294080",2017-06-17,58.5,"A"
"39","USGS","15294080",2017-06-18,57.9,"A"
"40","USGS","15294080",2017-06-19,57.6,"A"
"41","USGS","15294080",2017-06-20,62,"A"
"42","USGS","15294080",2017-06-21,62.7,"A"
"43","USGS","15294080",2017-06-22,61.6,"A"
"44","USGS","15294080",2017-06-23,63,"A"
"45","USGS","15294080",2017-06-24,55.4,"A"
"46","USGS","15294080",2017-06-25,51.4,"A"
"47","USGS","15294080",2017-06-26,58.3,"A"
"48","USGS","15294080",2017-06-27,70.2,"A"
"49","USGS","15294080",2017-06-28,64.5,"A"
"50","USGS","15294080",2017-06-29,64.5,"A"
"51","USGS","15294080",2017-06-30,58,"A"
"52","USGS","15294080",2017-07-01,55.6,"A"
"53","USGS","15294080",2017-07-02,63.8,"A"
"54","USGS","15294080",2017-07-03,61,"A"
"55","USGS","15294080",2017-07-04,66.5,"A"
"56","USGS","15294080",2017-07-05,60,"A"
"57","USGS","15294080",2017-07-06,52,"A"
"58","USGS","15294080",2017-07-07,50,"A"
"59","USGS","15294080",2017-07-08,51.3,"A"
"60","USGS","15294080",2017-07-09,141,"A"
"61","USGS","15294080",2017-07-10,135,"A"
"62","USGS","15294080",2017-07-11,87.8,"A"
"63","USGS","15294080",2017-07-12,69.7,"A"
"64","USGS","15294080",2017-07-13,59.7,"A"
"65","USGS","15294080",2017-07-14,54.5,"A"
"66","USGS","15294080",2017-07-15,52.3,"A"
"67","USGS","15294080",2017-07-16,50.7,"A"
"68","USGS","15294080",2017-07-17,48.6,"A"
"69","USGS","15294080",2017-07-18,48.5,"A"
"70","USGS","15294080",2017-07-19,53.7,"A"
"71","USGS","15294080",2017-07-20,53.5,"A"
"72","USGS","15294080",2017-07-21,48.8,"A"
"73","USGS","15294080",2017-07-22,45.4,"A"
"74","USGS","15294080",2017-07-23,42.6,"A"
"75","USGS","15294080",2017-07-24,40.9,"A"
"76","USGS","15294080",2017-07-25,41,"A"
"77","USGS","15294080",2017-07-26,47.5,"A e"
"78","USGS","15294080",2017-07-27,56.1,"A"
"79","USGS","15294080",2017-07-28,50.9,"A"
"80","USGS","15294080",2017-07-29,47,"A"
"81","USGS","15294080",2017-07-30,43.3,"A"
"82","USGS","15294080",2017-07-31,43,"A"
"83","USGS","15294080",2017-08-01,42.4,"A"
"84","USGS","15294080",2017-08-02,46,"A"
"85","USGS","15294080",2017-08-03,245,"A"
"86","USGS","15294080",2017-08-04,481,"A"
"87","USGS","15294080",2017-08-05,210,"A"
"88","USGS","15294080",2017-08-06,122,"A"
"89","USGS","15294080",2017-08-07,88,"A"
