"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15294585",1991-07-16,874,"A"
"2","USGS","15294585",1991-07-17,837,"A"
"3","USGS","15294585",1991-07-18,782,"A"
"4","USGS","15294585",1991-07-19,804,"A"
"5","USGS","15294585",1991-07-20,797,"A"
"6","USGS","15294585",1991-07-21,816,"A"
"7","USGS","15294585",1991-07-22,839,"A"
"8","USGS","15294585",1991-07-23,850,"A"
"9","USGS","15294585",1991-07-24,787,"A"
"10","USGS","15294585",1991-07-25,805,"A"
"11","USGS","15294585",1991-07-26,812,"A"
"12","USGS","15294585",1991-07-27,862,"A"
"13","USGS","15294585",1991-07-28,863,"A"
"14","USGS","15294585",1991-07-29,818,"A"
"15","USGS","15294585",1991-07-30,805,"A"
"16","USGS","15294585",1991-07-31,888,"A"
"17","USGS","15294585",1991-08-01,1000,"A"
"18","USGS","15294585",1991-08-02,894,"A"
"19","USGS","15294585",1991-08-03,772,"A"
"20","USGS","15294585",1991-08-04,763,"A"
"21","USGS","15294585",1991-08-05,775,"A"
"22","USGS","15294585",1991-08-06,770,"A"
"23","USGS","15294585",1991-08-07,775,"A"
"24","USGS","15294585",1991-08-08,760,"A"
"25","USGS","15294585",1991-08-09,711,"A"
"26","USGS","15294585",1991-08-10,745,"A"
"27","USGS","15294585",1991-08-11,864,"A"
"28","USGS","15294585",1991-08-12,930,"A"
"29","USGS","15294585",1991-08-13,916,"A"
"30","USGS","15294585",1991-08-14,928,"A"
"31","USGS","15294585",1991-08-15,857,"A"
"32","USGS","15294585",1991-08-16,838,"A"
"33","USGS","15294585",1991-08-17,956,"A"
"34","USGS","15294585",1991-08-18,918,"A"
"35","USGS","15294585",1991-08-19,740,"A"
"36","USGS","15294585",1991-08-20,758,"A"
"37","USGS","15294585",1991-08-21,787,"A"
"38","USGS","15294585",1991-08-22,789,"A"
"39","USGS","15294585",1991-08-23,748,"A"
"40","USGS","15294585",1991-08-24,795,"A"
"41","USGS","15294585",1991-08-25,835,"A"
"42","USGS","15294585",1991-08-26,769,"A"
"43","USGS","15294585",1991-08-27,678,"A"
"44","USGS","15294585",1991-08-28,631,"A"
"45","USGS","15294585",1991-08-29,593,"A"
"46","USGS","15294585",1991-08-30,607,"A"
"47","USGS","15294585",1991-08-31,642,"A"
"48","USGS","15294585",1991-09-01,684,"A"
"49","USGS","15294585",1991-09-02,674,"A"
"50","USGS","15294585",1991-09-03,690,"A"
"51","USGS","15294585",1991-09-04,693,"A"
"52","USGS","15294585",1991-09-05,778,"A"
"53","USGS","15294585",1991-09-06,762,"A"
"54","USGS","15294585",1991-09-07,698,"A"
"55","USGS","15294585",1991-09-08,807,"A"
"56","USGS","15294585",1991-09-09,827,"A"
"57","USGS","15294585",1991-09-10,899,"A"
"58","USGS","15294585",1991-09-11,707,"A"
"59","USGS","15294585",1991-09-12,519,"A"
"60","USGS","15294585",1991-09-13,552,"A"
"61","USGS","15294585",1991-09-14,676,"A"
"62","USGS","15294585",1991-09-15,866,"A"
"63","USGS","15294585",1991-09-16,913,"A"
"64","USGS","15294585",1991-09-17,820,"A"
"65","USGS","15294585",1991-09-18,599,"A"
"66","USGS","15294585",1991-09-19,510,"A"
"67","USGS","15294585",1991-09-20,468,"A"
"68","USGS","15294585",1991-09-21,468,"A"
"69","USGS","15294585",1991-09-22,487,"A"
