"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15280900",2010-10-01,250,"A e"
"2","USGS","15280900",2010-10-02,243,"A e"
"3","USGS","15280900",2010-10-03,235,"A e"
"4","USGS","15280900",2010-10-04,227,"A e"
"5","USGS","15280900",2010-10-05,220,"A e"
"6","USGS","15280900",2010-10-06,203,"A e"
"7","USGS","15280900",2010-10-07,205,"A e"
"8","USGS","15280900",2010-10-08,207,"A e"
"9","USGS","15280900",2010-10-09,198,"A e"
"10","USGS","15280900",2010-10-10,189,"A e"
"11","USGS","15280900",2010-10-11,178,"A e"
"12","USGS","15280900",2010-10-12,165,"A e"
"13","USGS","15280900",2010-10-13,152,"A e"
"14","USGS","15280900",2010-10-14,157,"A e"
"15","USGS","15280900",2010-10-15,164,"A e"
"16","USGS","15280900",2010-10-16,162,"A e"
"17","USGS","15280900",2010-10-17,160,"A e"
"18","USGS","15280900",2010-10-18,155,"A e"
"19","USGS","15280900",2010-10-19,150,"A e"
"20","USGS","15280900",2010-10-20,145,"A e"
"21","USGS","15280900",2010-10-21,140,"A e"
"22","USGS","15280900",2010-10-22,138,"A e"
"23","USGS","15280900",2010-10-23,135,"A"
"24","USGS","15280900",2010-10-24,130,"A"
"25","USGS","15280900",2010-10-25,130,"A"
"26","USGS","15280900",2010-10-26,124,"A"
"27","USGS","15280900",2010-10-27,117,"A"
"28","USGS","15280900",2010-10-28,125,"A"
"29","USGS","15280900",2010-10-29,121,"A"
"30","USGS","15280900",2010-10-30,109,"A"
"31","USGS","15280900",2010-10-31,112,"A"
"32","USGS","15280900",2010-11-01,113,"A"
"33","USGS","15280900",2010-11-02,112,"A"
"34","USGS","15280900",2010-11-03,109,"A"
"35","USGS","15280900",2010-11-04,127,"A"
"36","USGS","15280900",2010-11-05,116,"A"
"37","USGS","15280900",2010-11-06,117,"A"
"38","USGS","15280900",2010-11-07,114,"A"
"39","USGS","15280900",2010-11-08,110,"A"
"40","USGS","15280900",2010-11-09,106,"A"
"41","USGS","15280900",2010-11-10,103,"A"
"42","USGS","15280900",2010-11-11,108,"A"
"43","USGS","15280900",2010-11-12,108,"A"
"44","USGS","15280900",2010-11-13,111,"A"
"45","USGS","15280900",2010-11-14,106,"A"
"46","USGS","15280900",2010-11-15,105,"A"
"47","USGS","15280900",2010-11-16,100,"A"
"48","USGS","15280900",2010-11-17,92,"A e"
"49","USGS","15280900",2010-11-18,90,"A e"
"50","USGS","15280900",2010-11-19,90,"A e"
"51","USGS","15280900",2010-11-20,89,"A e"
"52","USGS","15280900",2010-11-21,89,"A e"
"53","USGS","15280900",2010-11-22,88,"A e"
"54","USGS","15280900",2010-11-23,89,"A e"
"55","USGS","15280900",2010-11-24,88,"A e"
"56","USGS","15280900",2010-11-25,88,"A e"
"57","USGS","15280900",2010-11-26,87,"A e"
"58","USGS","15280900",2010-11-27,86,"A e"
"59","USGS","15280900",2010-11-28,85,"A e"
"60","USGS","15280900",2010-11-29,85,"A e"
"61","USGS","15280900",2010-11-30,84,"A e"
"62","USGS","15280900",2010-12-01,83,"A e"
"63","USGS","15280900",2010-12-02,82,"A e"
"64","USGS","15280900",2010-12-03,81,"A e"
"65","USGS","15280900",2010-12-04,79,"A e"
"66","USGS","15280900",2010-12-05,78,"A e"
"67","USGS","15280900",2010-12-06,77,"A e"
"68","USGS","15280900",2010-12-07,76,"A e"
"69","USGS","15280900",2010-12-08,75,"A e"
"70","USGS","15280900",2010-12-09,75,"A e"
"71","USGS","15280900",2010-12-10,74,"A e"
"72","USGS","15280900",2010-12-11,74,"A e"
"73","USGS","15280900",2010-12-12,73,"A e"
"74","USGS","15280900",2010-12-13,73,"A e"
"75","USGS","15280900",2010-12-14,72,"A e"
"76","USGS","15280900",2010-12-15,72,"A e"
