"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15267000",1977-03-01,30,"A"
"2","USGS","15267000",1977-03-02,30,"A"
"3","USGS","15267000",1977-03-03,30,"A"
"4","USGS","15267000",1977-03-04,30,"A"
"5","USGS","15267000",1977-03-05,28,"A"
"6","USGS","15267000",1977-03-06,28,"A"
"7","USGS","15267000",1977-03-07,28,"A"
"8","USGS","15267000",1977-03-08,28,"A"
"9","USGS","15267000",1977-03-09,26,"A"
"10","USGS","15267000",1977-03-10,26,"A"
"11","USGS","15267000",1977-03-11,26,"A"
"12","USGS","15267000",1977-03-12,26,"A"
"13","USGS","15267000",1977-03-13,24,"A"
"14","USGS","15267000",1977-03-14,24,"A"
"15","USGS","15267000",1977-03-15,24,"A"
"16","USGS","15267000",1977-03-16,24,"A"
"17","USGS","15267000",1977-03-17,24,"A"
"18","USGS","15267000",1977-03-18,24,"A"
"19","USGS","15267000",1977-03-19,24,"A"
"20","USGS","15267000",1977-03-20,24,"A"
"21","USGS","15267000",1977-03-21,22,"A"
"22","USGS","15267000",1977-03-22,22,"A"
"23","USGS","15267000",1977-03-23,22,"A"
"24","USGS","15267000",1977-03-24,22,"A"
"25","USGS","15267000",1977-03-25,22,"A"
"26","USGS","15267000",1977-03-26,22,"A"
"27","USGS","15267000",1977-03-27,22,"A"
"28","USGS","15267000",1977-03-28,22,"A"
"29","USGS","15267000",1977-03-29,22,"A"
"30","USGS","15267000",1977-03-30,22,"A"
"31","USGS","15267000",1977-03-31,22,"A"
"32","USGS","15267000",1977-04-01,22,"A"
"33","USGS","15267000",1977-04-02,24,"A"
"34","USGS","15267000",1977-04-03,24,"A"
"35","USGS","15267000",1977-04-04,24,"A"
"36","USGS","15267000",1977-04-05,24,"A"
"37","USGS","15267000",1977-04-06,24,"A"
"38","USGS","15267000",1977-04-07,24,"A"
"39","USGS","15267000",1977-04-08,24,"A"
"40","USGS","15267000",1977-04-09,26,"A"
"41","USGS","15267000",1977-04-10,26,"A"
"42","USGS","15267000",1977-04-11,26,"A"
"43","USGS","15267000",1977-04-12,26,"A"
"44","USGS","15267000",1977-04-13,26,"A"
"45","USGS","15267000",1977-04-14,26,"A"
"46","USGS","15267000",1977-04-15,28,"A"
"47","USGS","15267000",1977-04-16,28,"A"
"48","USGS","15267000",1977-04-17,28,"A"
"49","USGS","15267000",1977-04-18,28,"A"
"50","USGS","15267000",1977-04-19,30,"A"
"51","USGS","15267000",1977-04-20,30,"A"
"52","USGS","15267000",1977-04-21,35,"A"
"53","USGS","15267000",1977-04-22,40,"A"
"54","USGS","15267000",1977-04-23,45,"A"
"55","USGS","15267000",1977-04-24,50,"A"
"56","USGS","15267000",1977-04-25,60,"A"
"57","USGS","15267000",1977-04-26,70,"A"
"58","USGS","15267000",1977-04-27,80,"A"
"59","USGS","15267000",1977-04-28,90,"A"
"60","USGS","15267000",1977-04-29,90,"A"
"61","USGS","15267000",1977-04-30,89,"A"
"62","USGS","15267000",1977-05-01,64,"A"
"63","USGS","15267000",1977-05-02,69,"A"
"64","USGS","15267000",1977-05-03,79,"A"
"65","USGS","15267000",1977-05-04,88,"A"
"66","USGS","15267000",1977-05-05,94,"A"
"67","USGS","15267000",1977-05-06,103,"A"
"68","USGS","15267000",1977-05-07,101,"A"
"69","USGS","15267000",1977-05-08,92,"A"
"70","USGS","15267000",1977-05-09,86,"A"
"71","USGS","15267000",1977-05-10,80,"A"
"72","USGS","15267000",1977-05-11,74,"A"
