sim,obs
49192.37,28200.0
45066.54,26800.0
40624.76,26300.0
36381.676,26000.0
34250.363,26700.0
36288.945,28600.0
36887.047,31100.0
36830.594,33000.0
38396.996,35100.0
40265.93,38400.0
42086.055,44000.0
50629.094,48700.0
70034.96,52400.0
79058.445,54400.0
79171.836,52900.0
73771.4,50600.0
68863.15,56900.0
68804.93,68900.0
59834.32,76600.0
50236.684,71000.0
47679.227,69400.0
46146.688,72200.0
43179.22,64600.0
44489.645,59900.0
43254.01,57700.0
43196.355,56000.0
46530.67,53200.0
50306.797,52100.0
51348.953,52100.0
48485.61,53700.0
45882.84,55200.0
46350.31,58700.0
49079.59,61600.0
51396.33,63700.0
53128.258,66800.0
56050.668,64700.0
61214.54,65700.0
63613.258,68900.0
63698.54,70200.0
67324.19,70100.0
70508.39,70400.0
66376.055,67400.0
62044.13,63700.0
59022.88,60200.0
53318.445,56800.0
49354.06,55300.0
47739.996,55000.0
46252.414,54400.0
43616.49,54200.0
38943.34,53500.0
36616.047,52600.0
37055.703,51400.0
38709.38,51000.0
37361.055,50900.0
34078.336,51500.0
32802.547,50400.0
35256.426,47800.0
35978.473,47300.0
33947.15,47300.0
29098.184,46800.0
25253.111,44400.0
24820.135,42600.0
25210.234,43100.0
25977.156,45000.0
27215.678,45600.0
26217.432,46700.0
24879.14,47800.0
25014.951,48100.0
26375.955,50100.0
27721.41,51300.0
27597.467,52000.0
26834.12,52000.0
25862.754,52200.0
26673.197,57100.0
28652.717,64000.0
30028.03,67000.0
33268.383,65000.0
38734.49,62000.0
43561.293,58000.0
51173.477,55500.0
55012.79,53000.0
55110.516,52400.0
51437.773,50700.0
50913.39,48500.0
53021.125,46300.0
48173.746,44100.0
44249.418,42200.0
42199.574,40600.0
44681.594,39400.0
40501.836,38000.0
36177.227,36200.0
33186.043,34800.0
31571.832,33400.0
31070.75,32300.0
31412.105,31500.0
30362.197,30800.0
28603.71,30100.0
27428.691,29200.0
26281.375,28300.0
25310.848,27400.0
24541.004,26700.0
23881.77,26200.0
23193.424,26200.0
23539.986,26800.0
23610.215,26800.0
22389.438,26600.0
20845.656,26300.0
19848.428,25900.0
19343.734,25600.0
19025.686,25700.0
18451.174,25300.0
17887.229,24600.0
17587.139,23800.0
16971.47,23400.0
16346.099,24500.0
16345.984,25800.0
16961.912,25200.0
17051.135,24200.0
17015.906,23300.0
17302.088,23200.0
19426.406,23700.0
22750.936,24000.0
22166.234,23300.0
21311.541,22700.0
20028.998,22200.0
19189.596,22600.0
19226.662,27300.0
20550.314,35600.0
25465.904,37600.0
33380.77,32900.0
35109.855,29000.0
34162.465,27000.0
33138.598,26500.0
49333.64,25000.0
77947.77,27400.0
53635.55,23000.0
36942.664,22100.0
31231.477,21800.0
28361.99,21100.0
26480.152,20800.0
25062.543,21000.0
23733.152,21000.0
22716.984,20000.0
21849.758,19000.0
20992.725,18000.0
20065.75,17000.0
19186.863,17000.0
18465.531,18000.0
17835.682,18500.0
17251.324,17000.0
16672.508,15000.0
16261.167,13500.0
15988.893,12500.0
15733.168,12000.0
15413.917,12000.0
15120.235,12500.0
14963.38,13000.0
14762.504,13100.0
14428.671,13100.0
14110.033,13000.0
13861.135,13000.0
13598.295,13000.0
13282.7,12500.0
12913.762,12000.0
12519.024,11700.0
12179.389,11500.0
11979.044,11200.0
11834.342,10900.0
11712.773,10500.0
11588.568,10000.0
11473.394,9500.0
11387.453,9500.0
11336.8955,9000.0
11312.243,8800.0
11259.569,8600.0
11158.552,8500.0
11107.671,8300.0
11015.155,8000.0
10871.521,7800.0
10729.232,7600.0
10597.156,7500.0
10441.059,7400.0
10305.95,7400.0
10125.633,7300.0
9938.816,7200.0
9762.851,7200.0
9612.451,7100.0
9461.424,7100.0
9326.544,7000.0
9194.754,7000.0
9075.995,7000.0
8981.895,7000.0
8894.559,7000.0
8798.977,6900.0
8710.98,6900.0
8632.773,6800.0
8561.574,6800.0
8494.209,6800.0
8427.531,6800.0
8366.987,6800.0
8310.607,6800.0
8260.776,6800.0
8217.2,6800.0
8179.301,6800.0
8148.0723,6800.0
8117.987,6800.0
8088.611,6800.0
8055.5415,6800.0
8021.7734,6800.0
7995.013,6800.0
7974.3965,6800.0
7954.2534,6800.0
7936.7217,6800.0
7923.2627,6800.0
7909.2554,6800.0
7899.275,6800.0
7881.6313,6800.0
7863.3887,6800.0
7844.0073,6800.0
7818.343,6800.0
7788.056,6800.0
7754.8716,6800.0
7729.9746,6800.0
7704.1074,6800.0
7673.142,6800.0
7623.5093,6800.0
7542.712,6800.0
7456.449,6800.0
7375.644,6800.0
7264.003,6800.0
7128.741,6800.0
6963.0225,6800.0
6777.974,6800.0
6609.469,6800.0
6427.2026,6800.0
6231.4673,6800.0
6091.1587,6800.0
6038.437,6800.0
6181.1343,6800.0
7423.2173,6800.0
9765.259,6800.0
12009.19,6800.0
17212.32,6800.0
19745.16,6800.0
15163.06,6800.0
9793.919,6800.0
7849.5146,6800.0
7764.853,6800.0
8050.544,6800.0
7955.3726,6800.0
7783.2974,6800.0
7726.243,6800.0
7705.1523,6800.0
7676.978,6800.0
7646.505,6800.0
7618.1807,6800.0
7565.792,6800.0
7505.0635,6700.0
7455.486,6700.0
7410.0405,6700.0
7369.3936,6700.0
7324.1265,6700.0
7266.836,6600.0
7212.745,6600.0
7168.2915,6600.0
7117.938,6600.0
7069.503,6600.0
7026.448,6600.0
6993.19,6500.0
6959.0044,6500.0
6913.309,6500.0
6862.521,6500.0
6815.419,6400.0
6780.263,6400.0
6743.1655,6400.0
6693.891,6400.0
6651.4517,6400.0
6616.7017,6300.0
6586.8745,6300.0
6561.8354,6300.0
6540.6006,6300.0
6516.352,6300.0
6494.316,6250.0
6471.833,6250.0
6437.1045,6250.0
6403.7134,6250.0
6374.643,6250.0
6334.676,6250.0
6295.48,6250.0
6254.94,6250.0
6213.096,6250.0
6168.9946,6250.0
6136.4307,6250.0
6110.5327,6250.0
6077.251,6250.0
6041.695,6250.0
6009.315,6250.0
5972.2725,6250.0
6044.4644,6250.0
7858.145,6250.0
13079.136,6250.0
21371.834,6250.0
33128.91,6250.0
46346.938,6300.0
58564.92,6400.0
71809.79,6500.0
76918.234,6500.0
70443.914,6600.0
62241.547,6700.0
55975.812,6800.0
54692.062,6900.0
53480.184,7100.0
54401.586,7300.0
47313.21,7500.0
37505.37,7700.0
30137.957,8000.0
24900.246,8500.0
22177.535,9200.0
21049.887,9800.0
20463.166,10000.0
19601.498,11000.0
19349.914,12000.0
21015.018,13000.0
22440.094,16000.0
24855.223,18000.0
30173.695,18000.0
29687.688,18000.0
28399.672,17000.0
29348.334,17000.0
29567.053,16000.0
24721.316,16800.0
22450.69,17600.0
22257.877,18300.0
24222.617,19400.0
29454.115,20700.0
35395.79,22700.0
33208.168,22900.0
29370.623,22300.0
28117.535,21800.0
28674.424,21400.0
30594.764,21000.0
29963.602,20100.0
27541.785,19700.0
27237.057,20300.0
25353.611,21900.0
24983.488,23200.0
24845.87,23300.0
23100.67,22500.0
21565.383,22300.0
24481.361,22800.0
29839.607,22900.0
30821.861,23000.0
31836.92,24800.0
29124.084,26100.0
25983.66,28000.0
28595.598,30400.0
34481.17,33400.0
42110.94,36500.0
49040.176,37200.0
49176.938,34900.0
41043.12,31500.0
38919.5,29100.0
41060.53,29600.0
37621.504,30900.0
34799.67,33900.0
37188.633,36700.0
43051.43,37300.0
46070.91,44300.0
49728.746,46500.0
51405.375,42600.0
44543.715,40600.0
41700.78,39800.0
44612.38,39400.0
52435.402,40400.0
53042.066,41200.0
49696.547,42100.0
50066.816,43400.0
49607.87,44600.0
50079.387,45000.0
51462.18,45200.0
53851.074,45600.0
58498.336,46000.0
58910.56,44600.0
55103.97,43900.0
55639.203,42800.0
54597.7,41100.0
50722.496,40100.0
49624.44,40000.0
52972.81,40700.0
56678.2,42500.0
53941.55,45700.0
52094.277,48600.0
56080.195,50100.0
58770.75,52300.0
53161.367,52900.0
53819.535,55000.0
61429.723,58000.0
73004.39,62000.0
76094.33,66600.0
70581.3,67000.0
69852.516,65100.0
68792.93,62200.0
67535.11,60600.0
59306.36,61000.0
53736.89,61800.0
53678.484,60500.0
51591.746,59000.0
50443.55,58300.0
46917.71,58500.0
46302.523,59100.0
47426.56,61700.0
45027.75,61900.0
45557.113,62700.0
49162.574,63400.0
52408.453,62900.0
53921.668,62300.0
52676.19,63200.0
53663.453,64400.0
59850.17,64100.0
65803.586,62600.0
65082.46,63900.0
61601.08,64400.0
60890.414,62600.0
60227.2,60300.0
62171.812,59400.0
63451.457,59800.0
60822.363,65600.0
58455.695,70800.0
60163.95,77200.0
60752.902,75200.0
55481.055,67500.0
49906.535,63400.0
46848.844,61500.0
50812.777,60600.0
52292.7,61600.0
50126.43,65300.0
48478.637,65700.0
49877.26,63700.0
46083.574,63700.0
41476.664,64400.0
39607.08,62900.0
42004.45,60500.0
46108.98,59400.0
51340.605,58300.0
46181.703,56700.0
38181.246,56100.0
35565.734,55000.0
36277.52,52200.0
33800.12,49000.0
28405.303,46400.0
25327.922,44700.0
24260.812,43800.0
24232.059,43300.0
22439.322,43300.0
21577.877,42100.0
20740.062,39900.0
19364.08,37700.0
18693.178,36000.0
18177.059,34600.0
17256.457,34000.0
16641.668,36200.0
16301.498,41200.0
21864.879,45000.0
34658.582,43600.0
36029.297,43600.0
30463.17,47400.0
27680.451,49000.0
35906.793,50200.0
64103.324,51000.0
60520.066,50400.0
35714.07,48200.0
27619.475,45300.0
28787.871,42700.0
26720.213,40200.0
26123.24,37500.0
25604.488,35100.0
25034.805,33600.0
25010.943,32500.0
25043.71,31200.0
24873.21,30200.0
24394.693,28700.0
24004.488,27700.0
23630.0,27000.0
23241.984,26600.0
22760.781,25900.0
22261.887,25200.0
21707.385,24300.0
21120.303,23700.0
20606.734,22800.0
20181.576,22000.0
19794.941,20800.0
19343.361,19700.0
18920.78,18200.0
18546.867,17000.0
18202.78,15900.0
17846.582,15000.0
17532.629,15000.0
17249.21,15200.0
16981.234,15400.0
16686.98,15200.0
16343.98,14900.0
16049.754,14300.0
15791.812,13000.0
15558.0625,12000.0
15307.849,11300.0
15075.415,10700.0
14889.712,10500.0
14730.548,10700.0
14552.664,11600.0
14379.028,12000.0
14231.836,12500.0
14105.519,12800.0
13976.556,13000.0
13869.03,12900.0
13767.637,12900.0
13593.231,12800.0
13414.274,12700.0
13223.739,12200.0
13006.092,11900.0
12776.325,11500.0
12559.336,11200.0
12342.795,11000.0
12120.026,10600.0
11900.001,10400.0
11668.658,10200.0
11452.752,10100.0
11274.247,9900.0
11111.299,9700.0
10954.64,9500.0
10807.373,9300.0
10687.99,9200.0
10588.163,9000.0
10485.735,8900.0
10372.131,8700.0
10272.442,8600.0
10227.544,8500.0
10291.978,8400.0
10555.211,8400.0
10272.546,8300.0
9913.598,8100.0
9793.422,8100.0
9778.1455,8100.0
9764.5625,8100.0
9697.177,8100.0
9649.103,8100.0
9613.427,8100.0
9546.146,8100.0
9479.115,8000.0
9418.41,8000.0
9355.616,8000.0
9292.522,8000.0
9222.862,8000.0
9147.776,8000.0
9067.18,8000.0
8987.394,8000.0
8906.013,8000.0
8823.388,8000.0
8719.921,8000.0
8617.387,8000.0
8529.014,8000.0
8447.761,8000.0
8355.254,7900.0
8254.601,7900.0
8150.762,7900.0
8036.8867,7900.0
7916.1353,7800.0
7800.795,7800.0
7680.5757,7800.0
7542.598,7800.0
7386.9067,7800.0
7235.0586,7700.0
7109.9023,7700.0
6997.776,7700.0
6889.418,7700.0
6795.1406,7700.0
6699.787,7700.0
6623.641,7600.0
6565.634,7600.0
6512.8076,7500.0
6473.249,7500.0
6447.3755,7500.0
6431.135,7500.0
6415.6177,7400.0
6397.9106,7300.0
6378.402,7300.0
6351.1636,7300.0
6317.3286,7300.0
6296.3784,7300.0
6279.447,7300.0
6259.328,7300.0
6235.045,7300.0
6203.363,7300.0
6175.1606,7300.0
6799.537,7300.0
7631.34,7300.0
9441.113,7200.0
9913.053,7200.0
8183.265,7200.0
6861.43,7200.0
6344.772,7200.0
6286.157,7200.0
6613.102,7200.0
6510.443,7200.0
6298.9497,7200.0
6232.442,7100.0
6214.871,7100.0
6212.321,7100.0
6210.3896,7100.0
6206.047,7100.0
6197.66,7100.0
6188.5674,7100.0
6176.667,7100.0
6165.9805,7100.0
6154.8228,7100.0
6140.141,7100.0
6124.98,7100.0
6111.878,7100.0
6095.537,7100.0
6070.0073,7100.0
6108.802,7000.0
6129.516,7000.0
6130.507,7000.0
6069.593,7000.0
6093.0586,7000.0
6548.034,7000.0
7814.358,7000.0
8760.29,7000.0
8251.937,7000.0
6867.0137,7000.0
6168.639,7000.0
6025.0894,7000.0
6738.893,7000.0
6715.1904,6900.0
6088.2603,6900.0
5874.718,6900.0
5828.811,6900.0
5814.4404,6900.0
5813.4224,6900.0
5894.406,6800.0
6241.5156,6800.0
7437.188,6800.0
9998.493,6800.0
12625.882,6800.0
14034.971,6800.0
13447.682,6700.0
13387.575,6700.0
14055.828,6700.0
13239.904,6700.0
12404.487,6700.0
10863.742,6700.0
9189.444,6600.0
8231.324,6600.0
6681.421,6600.0
5976.9556,6600.0
5797.36,6600.0
5806.011,6600.0
5925.9897,6600.0
6394.767,6600.0
7973.259,6500.0
12000.673,6500.0
16308.879,6500.0
19657.95,6500.0
23309.053,6500.0
27734.412,6500.0
32137.996,6500.0
35585.473,6500.0
41318.973,6500.0
47295.855,6500.0
53159.89,6600.0
51746.02,6600.0
46108.777,6600.0
39682.086,6700.0
31034.848,6700.0
23736.234,6700.0
19230.455,6800.0
17928.898,6800.0
18133.166,6800.0
17305.723,6900.0
16120.046,6900.0
17142.004,7000.0
18266.484,7000.0
16719.709,7200.0
14067.001,7200.0
13476.5625,7500.0
16090.958,7500.0
23381.004,7800.0
33469.82,7800.0
39305.496,8000.0
39031.16,8300.0
36991.508,8800.0
37325.01,12000.0
36810.6,17000.0
35679.24,20000.0
36071.676,22000.0
40906.46,24000.0
39914.527,26000.0
34518.06,28000.0
32057.338,30000.0
30220.02,33000.0
31916.56,36000.0
35278.277,40000.0
34241.434,44000.0
33112.812,45000.0
34134.945,41500.0
35770.36,33200.0
36374.984,33000.0
32147.436,33700.0
31378.012,32600.0
30082.623,29800.0
29438.227,25500.0
29851.01,24400.0
30047.383,23100.0
30462.227,22600.0
29703.273,22500.0
28207.37,22500.0
28188.254,23300.0
27979.734,24600.0
26598.633,25000.0
28068.459,26000.0
29727.94,26200.0
28075.861,26100.0
28361.844,24900.0
29739.621,23300.0
29557.135,22300.0
28893.01,22100.0
28919.797,22200.0
29623.375,22200.0
29615.193,22100.0
28909.229,22400.0
28277.559,22800.0
28431.963,22400.0
29533.453,21700.0
29910.322,21900.0
29816.125,23100.0
31325.521,24900.0
33869.152,26000.0
34382.168,27300.0
33580.03,28900.0
35861.562,32200.0
38403.305,33900.0
42734.777,33800.0
49144.047,33300.0
52300.734,33100.0
53781.703,33100.0
52783.965,34000.0
51394.0,35100.0
49861.355,36500.0
50923.15,38700.0
51413.97,41600.0
53977.52,44700.0
56322.97,49400.0
59454.344,49000.0
60607.42,47000.0
55648.207,44300.0
54699.15,41000.0
54266.49,39000.0
49684.48,37700.0
42572.254,36500.0
38549.355,35700.0
38092.832,36100.0
39347.08,37400.0
41849.543,39100.0
46871.004,40600.0
54507.348,44700.0
60673.047,46300.0
61639.902,50100.0
55743.363,56100.0
51756.477,56900.0
55479.375,56000.0
57745.51,53700.0
54804.504,53200.0
45946.48,53500.0
42478.773,55100.0
45350.766,58200.0
51972.89,59200.0
54023.21,56600.0
50368.562,56300.0
47610.793,56400.0
45608.91,55000.0
48939.777,53200.0
51517.51,50400.0
45675.465,47500.0
41630.836,47300.0
45238.75,57300.0
50173.348,86500.0
51177.02,104000.0
49875.863,114000.0
50842.59,116000.0
53452.996,110000.0
55777.086,103000.0
57720.92,92700.0
61934.688,84900.0
64775.12,78700.0
61817.082,73500.0
58167.273,73300.0
55357.26,74800.0
54058.062,75700.0
53097.527,72200.0
51851.566,66500.0
52268.74,61600.0
50565.74,57500.0
46135.66,54600.0
44502.227,53300.0
45127.133,52900.0
45676.797,52900.0
44224.977,53200.0
43940.055,51600.0
44179.023,49300.0
42512.516,48000.0
41161.49,47100.0
40823.668,46300.0
40184.168,45700.0
37021.785,45200.0
34644.574,44600.0
33685.7,45200.0
33532.227,45300.0
32807.344,44900.0
32755.94,43200.0
33105.117,41700.0
33621.41,40400.0
34497.055,39100.0
35290.293,37900.0
35461.89,36800.0
35126.465,35800.0
34404.637,35200.0
32977.34,35000.0
31589.105,35100.0
30816.758,34900.0
30351.957,36000.0
29460.158,36800.0
28476.393,37000.0
28056.164,37500.0
28751.357,37000.0
29387.758,35900.0
29460.469,35600.0
30179.64,35100.0
30296.148,34200.0
30392.324,33000.0
30514.72,31600.0
30276.725,30400.0
29945.154,29000.0
29371.836,28000.0
28901.65,27000.0
27891.848,25900.0
26864.588,25300.0
25905.85,24400.0
25027.598,23500.0
24192.832,22700.0
23461.248,22400.0
22818.92,22400.0
22255.86,22200.0
21817.713,21900.0
21339.447,21700.0
20876.562,21500.0
20403.746,21000.0
19887.422,20100.0
19374.834,19400.0
18961.54,19400.0
18668.447,19500.0
18792.586,19500.0
19189.357,19400.0
18853.158,20000.0
18145.146,18400.0
17648.076,17800.0
17480.467,16200.0
17420.275,14500.0
17256.885,12300.0
17063.773,10700.0
16895.7,10300.0
16724.654,10700.0
16536.736,11200.0
16322.697,10900.0
16092.561,10500.0
15890.876,10000.0
15726.515,9400.0
15546.998,9200.0
15354.609,8900.0
15138.936,8800.0
14911.118,8700.0
14683.005,8600.0
14473.387,8500.0
14286.152,8600.0
14093.458,8600.0
13896.245,8500.0
13680.54,8400.0
13469.365,8300.0
13264.004,8200.0
13050.034,8100.0
12788.203,8000.0
12530.026,8000.0
12257.501,7900.0
11905.678,7900.0
11621.278,7900.0
11415.929,7800.0
11250.688,7800.0
11099.533,7700.0
10986.383,7700.0
10893.359,7600.0
10799.566,7600.0
10711.864,7600.0
10629.111,7700.0
10547.095,7700.0
10473.201,7700.0
10392.952,7600.0
10322.387,7500.0
10247.014,7500.0
10171.076,7500.0
10094.519,7400.0
10014.792,7400.0
9929.987,7400.0
9842.238,7400.0
9747.448,7400.0
9654.63,7400.0
9560.555,7400.0
9438.431,7400.0
9319.882,7400.0
9210.144,7400.0
9099.751,7400.0
8985.814,7400.0
8879.512,7400.0
8770.996,7400.0
8653.98,7400.0
8505.532,7400.0
8352.042,7300.0
8195.373,7300.0
8044.7363,7300.0
7922.4595,7300.0
7803.22,7300.0
7667.7666,7300.0
7520.0625,7300.0
7370.1494,7300.0
7253.023,7300.0
7155.762,7300.0
7058.948,7300.0
6991.1987,7300.0
6940.0625,7300.0
6885.977,7200.0
6811.4473,7200.0
6747.272,7200.0
6693.851,7200.0
6639.6924,7200.0
6591.5464,7200.0
6530.7324,7200.0
6446.7007,7200.0
6366.0337,7200.0
6312.5723,7200.0
6288.1123,7200.0
6275.3755,7200.0
6265.088,7200.0
6254.5874,7200.0
6245.575,7200.0
6231.9976,7200.0
6214.29,7200.0
6214.487,7200.0
6637.607,7200.0
7493.92,7200.0
10171.641,7200.0
13009.635,7200.0
13139.072,7200.0
11517.833,7200.0
9802.612,7200.0
12363.303,7200.0
12796.036,7200.0
11694.687,7200.0
10093.86,7200.0
9258.053,7100.0
8981.888,7100.0
8842.283,7100.0
8844.787,7100.0
8879.54,7100.0
8891.871,7100.0
8883.521,7100.0
8868.65,7100.0
8838.564,7100.0
8792.883,7100.0
8754.125,7100.0
8712.016,7100.0
8657.8125,7000.0
8595.228,7000.0
8531.702,7000.0
8466.434,7000.0
8394.579,7000.0
8327.996,7000.0
8254.56,7000.0
8180.1343,7000.0
8102.1333,7000.0
8028.8506,7000.0
7956.72,7000.0
7887.366,7000.0
7848.917,7000.0
7872.4546,7000.0
7977.0884,7000.0
8033.7866,6900.0
7899.15,6900.0
7662.3755,6900.0
7494.4023,6900.0
7420.5156,6900.0
7427.6113,6900.0
7337.627,6900.0
7248.8545,6800.0
7187.932,6800.0
7125.4307,6800.0
7073.279,6800.0
7040.9956,6700.0
7085.5757,6700.0
7086.9673,6700.0
7194.545,6700.0
7033.5225,6700.0
6861.9844,6700.0
6789.3145,6600.0
6851.106,6600.0
7357.1587,6600.0
7122.727,6600.0
6770.6865,6600.0
6644.143,6600.0
6596.3555,6600.0
6573.592,6500.0
6566.531,6500.0
6525.463,6500.0
6485.176,6500.0
6455.889,6500.0
6434.914,6500.0
6411.8794,6500.0
6395.2617,6500.0
6396.392,6500.0
6639.034,6500.0
7239.127,6500.0
8031.127,6500.0
8028.552,6500.0
7790.4863,6500.0
7979.121,6500.0
8810.714,6500.0
8973.255,6500.0
8985.526,6500.0
8500.421,6500.0
8888.927,6500.0
9149.316,6500.0
11042.214,6500.0
15738.58,6500.0
21285.803,6500.0
26521.951,6500.0
31160.938,6600.0
37065.938,6600.0
44410.242,6600.0
50552.29,6600.0
54846.973,6700.0
56025.938,6700.0
54538.746,6800.0
53726.02,6800.0
50478.215,6900.0
45457.523,7100.0
40782.324,7300.0
38103.316,7500.0
36052.996,7800.0
35856.684,8200.0
35201.46,9000.0
32911.266,10000.0
31195.945,12000.0
34051.254,18000.0
39020.688,30000.0
40491.06,50000.0
38441.688,60000.0
40387.957,64000.0
46882.605,64600.0
54247.008,60800.0
60633.766,54000.0
67391.55,48000.0
70765.95,42200.0
70717.91,40600.0
68710.58,38800.0
65173.793,37000.0
57346.11,36500.0
49822.77,36300.0
45864.184,34700.0
41800.043,32500.0
38868.832,30400.0
36954.426,28900.0
35068.285,28400.0
33000.605,28600.0
31167.244,29400.0
30371.133,30900.0
31303.045,33000.0
33968.848,34900.0
37429.97,35800.0
39863.32,37300.0
42196.367,39300.0
44686.918,39600.0
46920.973,38700.0
48299.41,37500.0
48653.63,36100.0
48052.508,36400.0
44832.242,33800.0
41190.84,32300.0
38318.86,33100.0
37690.004,35100.0
38080.055,37700.0
39717.918,39500.0
42003.758,40800.0
45023.66,41500.0
46291.88,42300.0
47001.73,42800.0
48058.36,43600.0
49665.78,44200.0
51925.63,44700.0
51824.09,47200.0
51576.316,48000.0
53901.51,48800.0
57104.355,48200.0
57212.844,47700.0
57546.902,49900.0
60312.152,49200.0
49937.94,48100.0
38195.69,46700.0
34899.74,47200.0
32521.014,46900.0
31938.38,49500.0
29731.494,49200.0
27543.094,44200.0
26592.654,42800.0
25470.334,47800.0
26853.775,48600.0
28682.26,47000.0
28758.81,45600.0
30971.549,45600.0
33699.934,46100.0
36076.33,47100.0
38137.742,48300.0
38884.21,50100.0
40253.453,52600.0
43058.688,57300.0
47500.723,59500.0
52018.562,56500.0
55598.082,55000.0
53482.61,54800.0
48624.332,56800.0
48490.094,60800.0
52380.137,63200.0
62006.88,60800.0
68585.445,58500.0
59600.16,58900.0
48217.59,57300.0
48038.04,53500.0
50601.73,52100.0
52408.566,51000.0
42801.75,48700.0
33289.418,45800.0
29924.861,44400.0
27775.734,45600.0
26738.629,47700.0
25108.057,50900.0
27070.713,54800.0
29156.576,59100.0
29617.262,59700.0
29701.768,56200.0
34579.0,51700.0
41909.754,52100.0
40610.438,54500.0
39042.0,57000.0
41833.49,57300.0
43278.113,54600.0
36553.91,53400.0
30990.535,52800.0
28176.512,49700.0
28992.97,46000.0
27736.871,42600.0
24589.803,41200.0
20255.594,42700.0
19667.6,45400.0
20363.24,48100.0
21137.318,49300.0
19983.014,47400.0
16144.432,45300.0
13490.031,42600.0
12572.746,40300.0
15046.996,38900.0
28534.725,38300.0
26207.387,37300.0
17088.078,35900.0
13692.364,36100.0
11845.061,37400.0
12076.785,39400.0
14352.955,41500.0
17371.436,41800.0
19453.96,42500.0
18975.645,43500.0
18596.74,41400.0
19366.615,38300.0
21857.182,36200.0
22761.574,35200.0
21512.664,34400.0
20357.662,33600.0
19883.79,32400.0
19178.557,31300.0
18283.03,30600.0
18235.275,30000.0
18177.748,29300.0
17268.104,28400.0
15738.7295,27200.0
14708.412,25900.0
14032.887,25100.0
14005.585,25000.0
14757.519,25000.0
14853.391,24800.0
13523.505,24600.0
12475.613,24900.0
12057.454,24600.0
12259.186,23800.0
12296.712,23000.0
11667.524,22400.0
11415.216,21800.0
11429.806,21100.0
11410.503,20500.0
11254.361,19900.0
11135.766,19500.0
11188.785,19200.0
11244.197,19000.0
11213.965,18800.0
11110.325,18700.0
11085.121,18500.0
11011.049,18400.0
10708.413,18300.0
10455.844,18200.0
10526.888,18500.0
11193.388,18800.0
12169.797,19000.0
12704.783,19200.0
12618.795,18800.0
12225.625,18200.0
12029.013,17000.0
11971.896,15500.0
12227.368,14800.0
12409.256,14800.0
12153.48,14900.0
11843.778,15500.0
11649.141,15800.0
11433.148,15200.0
11199.221,14500.0
11038.76,12800.0
10930.221,12600.0
10812.952,13000.0
10697.523,12000.0
10586.543,11000.0
10444.663,10100.0
10337.952,9600.0
10271.313,8700.0
10201.35,7900.0
10108.702,8500.0
9986.452,9000.0
9875.837,9100.0
9776.337,9200.0
9686.601,9300.0
9624.41,9400.0
9540.164,9500.0
9438.458,9500.0
9345.867,9600.0
9256.155,9600.0
9129.076,9600.0
8977.826,9600.0
8834.796,9600.0
8689.174,9500.0
8530.695,9300.0
8386.716,9200.0
8248.747,9100.0
8119.4565,9000.0
8006.514,8900.0
7879.012,8700.0
7707.8594,8500.0
7476.243,8400.0
7297.9385,8200.0
7132.97,8000.0
6985.932,7900.0
6855.971,7800.0
6726.1616,7600.0
6558.6807,7500.0
6361.361,7500.0
6206.5767,7400.0
6082.397,7300.0
5979.8027,7200.0
5900.87,7200.0
6175.733,7100.0
7095.796,7100.0
8181.9907,7100.0
7284.82,7000.0
6157.26,6900.0
5813.573,6900.0
5732.494,6900.0
5719.629,6800.0
5706.243,6800.0
5665.0063,6800.0
5615.2744,6700.0
5567.2725,6700.0
5519.912,6700.0
5471.2163,6700.0
5423.022,6700.0
5378.0996,6700.0
5335.6753,6700.0
5295.6406,6700.0
5342.256,6700.0
5294.7954,6700.0
5142.2334,6700.0
5052.0747,6700.0
4969.6255,6700.0
4893.971,6700.0
4832.954,6700.0
4777.1694,6700.0
4708.012,6700.0
4633.7407,6700.0
4563.8857,6700.0
4497.53,6700.0
4437.6772,6700.0
4387.883,6700.0
4339.7554,6700.0
4293.227,6700.0
4250.001,6700.0
4186.474,6700.0
4139.301,6700.0
4084.485,6700.0
4034.3728,6700.0
3995.5728,6700.0
3972.6184,6700.0
3957.1816,6700.0
3941.307,6700.0
3915.3835,6700.0
3889.7283,6700.0
3868.4336,6700.0
3847.9321,6700.0
3834.4165,6700.0
3825.1306,6700.0
3815.6914,6700.0
3807.9016,6700.0
3799.4556,6700.0
3786.1238,6700.0
3773.868,6700.0
3762.3677,6700.0
3754.7039,6700.0
3747.9336,6700.0
3733.847,6700.0
3714.421,6600.0
3696.1392,6600.0
3684.8755,6600.0
3675.261,6600.0
3662.852,6600.0
3650.5764,6600.0
3643.293,6600.0
3634.6692,6600.0
3624.7598,6600.0
3615.5715,6600.0
3604.884,6600.0
3595.369,6600.0
3583.2012,6600.0
3577.7168,6600.0
3657.2285,6600.0
3635.8872,6600.0
3614.677,6600.0
5169.979,6600.0
11162.447,6600.0
19984.6,6600.0
19757.691,6600.0
12857.101,6600.0
7182.856,6600.0
4915.3936,6600.0
5714.0654,6600.0
6502.3794,6600.0
5463.587,6600.0
4588.866,6600.0
4431.364,6600.0
4298.3027,6600.0
4268.7466,6600.0
4324.356,6600.0
4291.314,6600.0
4191.0586,6600.0
4157.421,6600.0
4169.28,6600.0
4174.8384,6600.0
4156.395,6600.0
4133.376,6600.0
4111.184,6600.0
4090.371,6600.0
4072.261,6600.0
4046.9275,6600.0
4028.331,6600.0
